AGS,Name,waste_organicwaste_kg_per_person_biotonne_2004,waste_organicwaste_kg_per_person_biotonne_2005,waste_organicwaste_kg_per_person_biotonne_2006,waste_organicwaste_kg_per_person_biotonne_2007,waste_organicwaste_kg_per_person_biotonne_2008,waste_organicwaste_kg_per_person_biotonne_2009,waste_organicwaste_kg_per_person_biotonne_2010,waste_organicwaste_kg_per_person_biotonne_2011,waste_organicwaste_kg_per_person_biotonne_2012,waste_organicwaste_kg_per_person_biotonne_2013,waste_organicwaste_kg_per_person_biotonne_2014,waste_organicwaste_kg_per_person_biotonne_2015,waste_organicwaste_kg_per_person_biotonne_2016,waste_organicwaste_kg_per_person_biotonne_2017,waste_organicwaste_kg_per_person_biotonne_2018,waste_organicwaste_kg_per_person_biotonne_2019,waste_organicwaste_kg_per_person_biotonne_2020,waste_organicwaste_kg_per_person_gartenPark_2004,waste_organicwaste_kg_per_person_gartenPark_2005,waste_organicwaste_kg_per_person_gartenPark_2006,waste_organicwaste_kg_per_person_gartenPark_2007,waste_organicwaste_kg_per_person_gartenPark_2008,waste_organicwaste_kg_per_person_gartenPark_2009,waste_organicwaste_kg_per_person_gartenPark_2010,waste_organicwaste_kg_per_person_gartenPark_2011,waste_organicwaste_kg_per_person_gartenPark_2012,waste_organicwaste_kg_per_person_gartenPark_2013,waste_organicwaste_kg_per_person_gartenPark_2014,waste_organicwaste_kg_per_person_gartenPark_2015,waste_organicwaste_kg_per_person_gartenPark_2016,waste_organicwaste_kg_per_person_gartenPark_2017,waste_organicwaste_kg_per_person_gartenPark_2018,waste_organicwaste_kg_per_person_gartenPark_2019,waste_organicwaste_kg_per_person_gartenPark_2020,waste_organicwaste_kg_per_person_sum_2004,waste_organicwaste_kg_per_person_sum_2005,waste_organicwaste_kg_per_person_sum_2006,waste_organicwaste_kg_per_person_sum_2007,waste_organicwaste_kg_per_person_sum_2008,waste_organicwaste_kg_per_person_sum_2009,waste_organicwaste_kg_per_person_sum_2010,waste_organicwaste_kg_per_person_sum_2011,waste_organicwaste_kg_per_person_sum_2012,waste_organicwaste_kg_per_person_sum_2013,waste_organicwaste_kg_per_person_sum_2014,waste_organicwaste_kg_per_person_sum_2015,waste_organicwaste_kg_per_person_sum_2016,waste_organicwaste_kg_per_person_sum_2017,waste_organicwaste_kg_per_person_sum_2018,waste_organicwaste_kg_per_person_sum_2019,waste_organicwaste_kg_per_person_sum_2020,waste_organicwaste_weight_biotonne_2004,waste_organicwaste_weight_biotonne_2005,waste_organicwaste_weight_biotonne_2006,waste_organicwaste_weight_biotonne_2007,waste_organicwaste_weight_biotonne_2008,waste_organicwaste_weight_biotonne_2009,waste_organicwaste_weight_biotonne_2010,waste_organicwaste_weight_biotonne_2011,waste_organicwaste_weight_biotonne_2012,waste_organicwaste_weight_biotonne_2013,waste_organicwaste_weight_biotonne_2014,waste_organicwaste_weight_biotonne_2015,waste_organicwaste_weight_biotonne_2016,waste_organicwaste_weight_biotonne_2017,waste_organicwaste_weight_biotonne_2018,waste_organicwaste_weight_biotonne_2019,waste_organicwaste_weight_biotonne_2020,waste_organicwaste_weight_gartenPark_2004,waste_organicwaste_weight_gartenPark_2005,waste_organicwaste_weight_gartenPark_2006,waste_organicwaste_weight_gartenPark_2007,waste_organicwaste_weight_gartenPark_2008,waste_organicwaste_weight_gartenPark_2009,waste_organicwaste_weight_gartenPark_2010,waste_organicwaste_weight_gartenPark_2011,waste_organicwaste_weight_gartenPark_2012,waste_organicwaste_weight_gartenPark_2013,waste_organicwaste_weight_gartenPark_2014,waste_organicwaste_weight_gartenPark_2015,waste_organicwaste_weight_gartenPark_2016,waste_organicwaste_weight_gartenPark_2017,waste_organicwaste_weight_gartenPark_2018,waste_organicwaste_weight_gartenPark_2019,waste_organicwaste_weight_gartenPark_2020,waste_organicwaste_weight_sum_2004,waste_organicwaste_weight_sum_2005,waste_organicwaste_weight_sum_2006,waste_organicwaste_weight_sum_2007,waste_organicwaste_weight_sum_2008,waste_organicwaste_weight_sum_2009,waste_organicwaste_weight_sum_2010,waste_organicwaste_weight_sum_2011,waste_organicwaste_weight_sum_2012,waste_organicwaste_weight_sum_2013,waste_organicwaste_weight_sum_2014,waste_organicwaste_weight_sum_2015,waste_organicwaste_weight_sum_2016,waste_organicwaste_weight_sum_2017,waste_organicwaste_weight_sum_2018,waste_organicwaste_weight_sum_2019,waste_organicwaste_weight_sum_2020,Unit
5366,"Euskirchen, Kreis",33818.0,27139.0,6679.0,33813.0,25383.0,8430.0,33034.0,24963.0,8071.0,33872.0,26252.0,7620.0,32941.0,26735.0,6206.0,32891.0,26131.0,6760.0,31640.0,27513.0,4127.0,27296.0,24978.0,2317.0,27386.0,25104.0,2282.0,26705.0,24479.0,2226.0,26870.0,24516.0,2354.0,28615.0,26011.0,2605.0,28119.0,25507.0,2612.0,27436.0,24820.0,2616.0,25899.0,23501.0,2398.0,25047.0,22718.0,2329.0,25604.0,22861.0,2743.0,173.99760237498649,139.6333588874197,34.364243487566824,174.60342049820298,131.07262362126656,43.53079687693642,171.30263430823481,129.44928438083386,41.853349927400956,176.3000515284161,136.63878580314062,39.66126572527546,172.28376272214726,139.82594324327152,32.45781947887574,172.05555410247692,136.69343237517327,35.36212172730364,168.15654928304934,146.2228552599411,21.933694023108238,145.6275975394399,133.26077562060854,12.361486792895747,145.8843834565639,133.72823933008033,12.15614412648356,142.19839084988897,130.34541882098605,11.852972028902935,140.708622657911,128.38156282401732,12.327059833893653,148.9681812502603,135.41189454833201,13.561492649202448,145.96808521683158,132.4089743456639,13.559110871167682,142.17533022754478,128.61902960517793,13.55630062236686,134.0590400173921,121.64645350973908,12.412586507653048,129.57310764391838,117.52472788974879,12.048379754169598,132.52656587249416,118.32876981764916,14.197796054845004,Kg per person
5370,"Heinsberg, Kreis",41816.0,13474.0,28341.0,40122.0,12584.0,27538.0,39531.0,12432.0,27099.0,40149.0,12957.0,27193.0,38599.0,12409.0,26191.0,37932.0,12152.0,25781.0,38954.0,13404.0,25549.0,35082.0,11935.0,23147.0,33247.0,12192.0,21055.0,33706.0,12002.0,21704.0,34341.0,11692.0,22649.0,34129.0,11639.0,22491.0,34453.0,11879.0,22574.0,32514.0,0.0,32514.0,31217.0,0.0,31217.0,31189.0,0.0,31189.0,30671.0,0.0,30671.0,163.05203971020595,52.53881727222391,110.50932316402685,156.99947173798205,49.24184617792647,107.75762556005557,155.43680845542266,48.882912213650414,106.55389624177224,158.62524001801617,51.191990707450636,107.4372002244119,152.77596368112535,49.115182603670675,103.66473910651453,150.20968054901059,48.121586998617964,102.09205352298963,156.2472423889936,53.764389715615096,102.47884160282379,141.3268985187304,48.07982822590066,93.24707029282972,134.15406715168243,49.19560822670653,84.95845892497589,135.82311483270942,48.36376384685748,87.45935098585193,134.7043963975272,45.862490978127845,88.84190541939938,133.75633920943102,45.61487392125663,88.14538442847177,134.57992843861817,46.401618724707426,88.17830971391072,126.58750243332683,0.0,126.58750243332683,121.33378938285617,0.0,121.33378938285617,121.20423120866138,0.0,121.20423120866138,119.36284811407401,0.0,119.36284811407401,Kg per person
5374,Oberbergischer Kreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
5378,Rheinisch-Bergischer Kreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kg per person
5382,Rhein-Sieg-Kreis,85573.0,73684.0,11890.0,85795.0,71702.0,14092.0,87692.0,68656.0,19036.0,93378.0,73053.0,20325.0,96164.0,74785.0,21379.0,94020.0,73451.0,20569.0,94017.0,76098.0,17919.0,89814.0,72835.0,16980.0,88047.0,74225.0,13822.0,90542.0,75194.0,15348.0,93745.0,74763.0,18982.0,94827.0,75075.0,19752.0,91797.0,71240.0,20557.0,92452.0,71117.0,21335.0,93430.0,84672.0,8758.0,84897.0,70424.0,14473.0,81369.0,69892.0,11477.0,142.53258380179054,122.7299604413908,19.804288986050384,142.8098221597832,119.35135926919722,23.45679834344268,146.20694254560004,114.46863850078363,31.73830404481643,155.87524371678109,121.9468630645549,33.92838065222617,160.84863528553794,125.08906856858029,35.75956671695765,157.69532029660542,123.19590481925084,34.499415477354574,160.49854809220508,129.9086177257371,30.589930366468014,154.24538022944287,125.08586934121041,29.161228275056672,151.6514292407008,127.84453002817833,23.806899212522477,156.21624792527183,129.73564253598207,26.480605389289742,156.57151064910076,124.86805536997943,31.70345527912135,158.46572650386778,125.45809123222155,33.00763527164622,153.44895315307787,119.08562831710478,34.36332483597309,154.33308515930435,118.71788622500593,35.615198934298434,156.02742128071742,141.40162490293167,14.625796377785758,142.0021844688613,117.79405443107632,24.208130037784954,136.39586633476657,117.15739274010376,19.238473594662775,Kg per person
5512,"Bottrop, kreisfreie Stadt",13659.0,10603.0,3055.0,13566.0,10427.0,3139.0,13713.0,10319.0,3394.0,15393.0,10526.0,4867.0,16491.0,10578.0,5913.0,16799.0,10778.0,6021.0,18350.0,10942.0,7409.0,16418.0,11164.0,5255.0,16686.0,11946.0,4740.0,16015.0,11692.0,4323.0,15716.0,11052.0,4665.0,16781.0,11794.0,4988.0,16101.0,11583.0,4518.0,16523.0,11716.0,4807.0,16134.0,11139.0,4995.0,14463.0,10970.0,3493.0,14666.0,10657.0,4009.0,116.3577196987767,90.32439431628445,26.024806624186457,115.39148556117892,88.69136222515205,26.70012333602688,116.82270856938398,87.90881132702351,28.91389724236048,131.15606148393033,89.68678640809787,41.46927507583245,140.45771618870785,90.0953078554455,50.36240833326236,143.40592267570406,92.00720486926235,51.3987178064417,158.1664756027134,94.31376436211934,63.861330667057416,141.46740769462755,96.19576924733963,45.28025505148421,143.2299266940205,102.54253291902008,40.68739377500043,136.7938227104225,99.8684592650802,36.925363445342256,134.58821111406087,94.64678730164168,39.94998758253333,143.13252189933556,100.59620781126057,42.54484352743494,136.73188627331092,98.36441455212473,38.36747172118618,139.3205561692117,98.78833360034402,40.532222568867674,135.60832107585628,93.624711073755,41.98361000210128,121.17530748349475,91.90991655216328,29.265390931331478,122.30839796514053,88.87498957551497,33.433408389625555,Kg per person
5513,"Gelsenkirchen, kreisfreie Stadt",20842.0,2952.0,17890.0,20291.0,2547.0,17744.0,22020.0,2407.0,19613.0,22395.0,2545.0,19849.0,23617.0,2395.0,21222.0,24544.0,2040.0,22504.0,22585.0,479.0,22106.0,20038.0,751.0,19287.0,20755.0,722.0,20034.0,20458.0,915.0,19543.0,18292.0,795.0,17497.0,19384.0,962.0,18422.0,18863.0,619.0,18244.0,19790.0,584.0,19206.0,18749.0,599.0,18150.0,17326.0,592.0,16734.0,14197.0,532.0,13665.0,80.43843229578742,11.393064587715406,69.045367708072,78.1490111498392,9.809547651601225,68.33946349823798,84.47980848174208,9.23446407881713,75.24534440292494,86.03369124680663,9.776992374330112,76.25285722517816,89.95992808386154,9.122836421257922,80.83709166260361,94.26657653782338,7.835064216800835,86.43151232102255,87.6573349220457,1.859103981742745,85.79823094030296,77.71184797362808,2.9125460539073105,74.79930191972078,80.56846281351051,2.8027188702170363,77.76962582538519,79.29641774614913,3.546594106839694,75.74982363930944,70.90444645148285,3.0816222900136054,67.82282416146926,74.62732536651471,3.703646667487988,70.92367869902672,71.97887530860899,2.3620274514143547,69.61684785719464,74.74552905406681,2.2057296092761502,72.53979944479066,70.28098900934131,2.2453630815827745,68.03562592775855,64.62465777950183,2.2081148219707427,62.416542957531085,52.56065188980663,1.9695898292158291,50.5910620605908,Kg per person
5515,"Münster, kreisfreie Stadt",45302.0,17305.0,27997.0,37967.0,15357.0,22610.0,38426.0,15495.0,22931.0,39496.0,15609.0,23887.0,40426.0,15907.0,24519.0,39505.0,15923.0,23583.0,41554.0,16439.0,25115.0,38122.0,16174.0,21948.0,39203.0,16162.0,23041.0,39112.0,16546.0,22566.0,38753.0,16586.0,22168.0,40511.0,17318.0,23193.0,39398.0,17345.0,22053.0,40535.0,17747.0,22788.0,38623.0,17883.0,20740.0,40651.0,18339.0,22312.0,41177.0,18537.0,22640.0,143.17816202754082,54.692907462950735,88.4852545645901,120.41815073598208,48.7070756407532,71.71107509522888,122.2515978989498,49.29705172134042,72.95454617760937,125.96034558089548,49.780105179567485,76.18024040132798,129.63449907967396,51.00915195320768,78.62534712646627,127.4194536816336,51.35805495437671,76.06462412793229,137.51497461760948,54.401710250249856,83.11326436735963,127.1971385481869,53.965860103834395,73.23127844435251,132.17509162202165,54.49108054983327,77.68401107218838,133.30924732355578,56.39534685558279,76.913900467973,138.50101678681074,59.27742018491582,79.22717054499059,147.02242481209828,62.85044439524866,84.17198041684965,143.85394796896395,63.331811958010036,80.5221360109539,148.50650849419858,65.01899608354614,83.48751241065246,141.94100828353658,65.72071178143811,76.22029650209845,150.07679017085812,67.70456458496389,82.37222558589424,152.4859464223554,68.64589428154557,83.8400521408098,Kg per person
5554,"Borken, Kreis",86498.0,46287.0,40211.0,81304.0,44133.0,37171.0,82397.0,43683.0,38714.0,81640.0,44794.0,36846.0,80439.0,45434.0,35005.0,80402.0,45259.0,35143.0,89308.0,46579.0,42729.0,80500.0,44437.0,36063.0,80382.0,45577.0,34805.0,78257.0,46097.0,32160.0,87087.0,44800.0,42287.0,79051.0,46658.0,32393.0,78489.0,46488.0,32001.0,78510.0,46946.0,31564.0,82095.0,43919.0,38176.0,82166.0,46082.0,36084.0,81553.0,46318.0,35235.0,232.58527875922968,124.4615459077489,108.1237328514808,218.9481848122605,118.84827610350649,100.099908708754,222.2884675565723,117.84685277708834,104.44161477948397,220.81694697039364,121.15720630318242,99.65974066721122,217.85843900483715,123.05200608841197,94.80643291642517,217.49903967365137,122.43214144660315,95.0668982270482,244.55148127965916,127.5469548811444,117.00452639851474,220.98931839207623,121.9888489613502,99.00046943072603,220.93953311949073,125.27383121827063,95.66570190122012,214.93684305932825,126.60776230248865,88.3290807568396,235.6039639317918,121.20129966750805,114.40266426428376,213.8443892594937,126.21663880367684,87.62775045581688,211.9474080734926,125.53365575457101,86.4137523189216,212.07684577899275,126.81390398599659,85.26294179299613,222.17861975642762,118.86062246278756,103.31799729364005,222.60452112096058,124.8455753267301,97.75894579423047,221.93889353039947,126.05012287151965,95.8887706588798,Kg per person
5558,"Coesfeld, Kreis",44848.0,38617.0,6231.0,42507.0,36065.0,6442.0,42197.0,35512.0,6685.0,44410.0,37270.0,7139.0,45713.0,37399.0,8313.0,44740.0,36897.0,7843.0,48173.0,39010.0,9163.0,44607.0,36380.0,8227.0,45371.0,36759.0,8613.0,44694.0,36980.0,7715.0,43889.0,36191.0,7698.0,45680.0,37515.0,8165.0,44801.0,37216.0,7585.0,45454.0,37572.0,7882.0,43061.0,36013.0,7048.0,43112.0,36220.0,6892.0,42518.0,36145.0,6373.0,203.196926311211,174.96556598644386,28.231360324767117,192.70035269690732,163.49632342941075,29.204029267496576,191.86646599584412,161.47029268536664,30.396173310477472,202.4525893508388,169.90335521517142,32.5446754194019,208.717051945265,170.7568749743173,37.95561115702291,204.85254188396573,168.94153415048467,35.91100773348108,223.02727828293118,180.60519639252578,42.42208189040537,207.20264583197854,168.98765340344292,38.214992428535595,210.94254882907845,170.9029369510942,40.04426115943781,207.8491008273226,171.97520357529845,35.878547744278734,199.69151530593675,164.66621774105485,35.02529756488188,207.39032329826887,170.32066502921535,37.069658269053534,203.02997344354714,168.65613472188235,34.37383872166481,205.3202397676404,169.71646166563525,35.603778102005144,194.41158676984477,162.5913117285344,31.820275041310374,195.07604037990777,163.8906611282302,31.185379251677595,192.40306990551355,163.56387792781376,28.839191977699745,Kg per person
5562,"Recklinghausen, Kreis",78416.0,43696.0,34720.0,76621.0,40682.0,35940.0,75551.0,39645.0,35905.0,80153.0,41723.0,38431.0,80543.0,41144.0,39399.0,76940.0,41030.0,35910.0,79723.0,42778.0,36945.0,72270.0,38856.0,33415.0,74112.0,39893.0,34219.0,77191.0,39884.0,37308.0,75575.0,38552.0,37023.0,79975.0,39850.0,40125.0,75972.0,39694.0,36278.0,83362.0,39411.0,43951.0,78130.0,37258.0,40872.0,77507.0,36552.0,40955.0,76027.0,35302.0,40725.0,127.79681844331559,71.21263235435521,56.58418608896038,124.76206449049643,66.2425484867383,58.52114430493522,122.79504145395207,64.43606859527908,58.35734753218553,129.9446843832276,67.64166115455949,62.30464443666264,130.49846482878183,66.66288612189017,63.83557870689166,124.5372745857525,66.41232617953503,58.12494840621748,130.03431785115447,69.7741937588486,60.26012409230589,117.72697506670707,63.295964344706924,54.43263971017043,120.35506302596065,64.78471137325464,55.570351652706,124.93869682809701,64.55487018294646,60.38544521074533,120.18600006043094,61.308775049020625,58.87722501141032,126.43569130561946,63.00046637735461,63.43522492826484,119.4190323493351,62.39429092395234,57.02474142538276,130.29160173863843,61.59787812338331,68.69372361525514,121.43093605797849,57.90699879237377,63.52393726560472,119.87632973375939,56.53321125096279,63.3431184827966,117.08890976575134,54.36848346706504,62.72042629868629,Kg per person
5566,"Steinfurt, Kreis",91364.0,51097.0,40267.0,85632.0,47269.0,38363.0,84830.0,47341.0,37489.0,82252.0,47600.0,34652.0,84916.0,47779.0,37137.0,79675.0,47636.0,32039.0,79259.0,48540.0,30719.0,71138.0,43912.0,27226.0,68823.0,44639.0,24184.0,69229.0,45436.0,23793.0,61949.0,43631.0,18318.0,63845.0,45669.0,18176.0,61481.0,45830.0,15651.0,61476.0,46282.0,15194.0,58870.0,44839.0,14031.0,58805.0,44904.0,13901.0,57324.0,45261.0,12063.0,203.84786154302682,114.00567161315226,89.84218992987458,191.04903841863373,105.4593726295123,85.58966578912141,189.51596688217973,105.76300115724709,83.75296572493264,184.18819208849777,106.59142566031821,77.59676642817955,191.07623833000682,107.51132402809124,83.56491430191558,179.7015612101747,107.4397686828727,72.261792527302,181.3180151306142,111.0432437255077,70.27477140510653,163.73098018095152,101.0677106708924,62.66326951005913,158.51624939539812,102.81456572310385,55.701683672294266,159.5800101424554,104.73468258724816,54.84532755520723,139.72712734884078,98.4105359789064,41.316591369934386,143.91075707269133,102.94087813850325,40.969878934188074,138.3463959189827,103.12804484258515,35.21835107639756,138.14241639121028,104.00005393028162,34.14236246092863,132.4728337305043,100.89942910891936,31.57340462158495,132.37482300874996,101.08254489218447,31.29227811656548,129.38348512035753,102.1566171242848,27.226867996072723,Kg per person
5570,"Warendorf, Kreis",51363.0,40189.0,11174.0,49305.0,37799.0,11506.0,48820.0,37453.0,11367.0,51317.0,39706.0,11611.0,48588.0,38681.0,9907.0,49476.0,38939.0,10537.0,52076.0,40892.0,11184.0,43866.0,37226.0,6640.0,48911.0,37579.0,11332.0,46574.0,37703.0,8871.0,46048.0,37267.0,8781.0,49281.0,38672.0,10609.0,49588.0,39472.0,10116.0,50196.0,40028.0,10168.0,48090.0,38109.0,9981.0,47798.0,37570.0,10228.0,46837.0,37969.0,8868.0,185.1472692733322,144.86855527959713,40.27871399373506,177.45824935214512,136.04592571264038,41.41232363950475,175.74869592451662,134.8282652286137,40.92043069590292,184.95411918200233,143.10634402323956,41.84777515876277,174.93807246961228,139.26853505386256,35.66953741574976,178.3362349557187,140.355619955953,37.98061499976571,190.46713384928242,149.5618334235513,40.90530042573113,160.90351877867974,136.54754000946363,24.355978769216097,179.27149307999062,137.73677574478066,41.53471733520995,170.61010678242394,138.11381577742367,32.49629100500027,165.55393769436805,133.98407305542074,31.569864638947315,176.63250932785667,138.60782858965672,38.02468073819995,177.03234835259383,140.91757792557843,36.114770427015394,178.2268916812538,142.1241935655675,36.10269811568628,170.09702144517033,134.79366584017458,35.30335560499574,168.6621147162088,132.5711462799273,36.090968436281514,165.135318092713,133.86901152213463,31.26630657057836,Kg per person
5711,"Bielefeld, kreisfreie Stadt",41519.0,21107.0,20412.0,41657.0,18996.0,22662.0,35790.0,18994.0,16796.0,37118.0,20285.0,16833.0,36897.0,20225.0,16672.0,36231.0,20398.0,15833.0,35551.0,21426.0,14126.0,28176.0,19786.0,8390.0,29089.0,20817.0,8272.0,35099.0,20603.0,14496.0,30215.0,19889.0,10326.0,26372.0,20813.0,5559.0,23884.0,20056.0,3828.0,24929.0,0.0,24929.0,23831.0,20147.0,3684.0,20165.0,20165.0,0.0,22645.0,20644.0,2001.0,124.49139303587009,63.28764740981503,61.20374562605507,124.64878289621328,56.84106584479121,67.81070931641706,107.22438927935863,56.9047233856423,50.31966589371633,111.61562702975775,60.99797926339339,50.61764776636436,110.65193986522758,60.65358928298311,49.99835058224446,108.77240385481402,61.2387042541055,47.533699600708516,107.80151736601755,64.97019243015083,42.83435724205687,85.6767539165126,60.164688138561836,25.512065777950763,88.60115621021339,63.40576399422504,25.195392215988353,107.27111024177947,62.967796356345836,44.30331388543363,93.46676153060909,61.524422309524546,31.94233922108454,81.62583105322454,64.41977937626129,17.206051676963266,73.80374828113654,61.97487755511951,11.828870726017026,76.72539025951643,0.0,76.72539025951643,73.13577579592814,61.82982144939634,11.305954346531799,61.680813642272696,61.680813642272696,0.0,69.03710839847322,62.936721827250224,6.100386571223004,Kg per person
5754,"Gütersloh, Kreis",49136.0,35329.0,13807.0,46634.0,32709.0,13925.0,45605.0,31921.0,13684.0,46583.0,32654.0,13929.0,45582.0,32422.0,13160.0,45541.0,32605.0,12936.0,45737.0,33489.0,12248.0,42068.0,31445.0,10623.0,43700.0,31616.0,12084.0,44152.0,31672.0,12480.0,43777.0,30631.0,13146.0,47135.0,31617.0,15518.0,47134.0,31344.0,15790.0,48631.0,31453.0,17178.0,46305.0,30803.0,15502.0,46125.0,30652.0,15473.0,46427.0,31004.0,15423.0,134.686336748735,96.84006819838933,37.846268550345656,127.78608969194768,89.62892326915804,38.15716642278962,125.25989952840425,87.67506310374283,37.584836424661404,128.31050354084437,89.94378169338023,38.36672184746412,125.97698353914014,89.6061111909526,36.37087234818754,126.27758275519768,90.40821645842692,35.869366296770764,129.03180303727046,94.4781260667545,34.553676970515966,119.39807114839897,89.24770246413914,30.150368684259824,124.28048142333857,89.91422656018929,34.36625486314927,125.85586664158215,90.28145969089033,35.57440695069182,123.7456397731834,86.58548305942345,37.16015671375994,133.33276758487642,89.43634481236953,43.89642277250689,133.16795877313925,88.55638180051082,44.611576972628434,137.28302078540193,88.790336467752,48.492684317649946,130.78402630084986,87.0001158005632,43.78391050028667,130.57324840764332,86.77140835102618,43.80184005661713,131.7455497887338,87.97981833092602,43.76573145780777,Kg per person
5758,"Herford, Kreis",31771.0,22296.0,9475.0,35719.0,26572.0,9147.0,28866.0,19665.0,9201.0,29976.0,20991.0,8985.0,29153.0,20759.0,8394.0,28368.0,20762.0,7606.0,29017.0,21687.0,7330.0,26607.0,0.0,26607.0,27194.0,0.0,27194.0,26956.0,20646.0,6310.0,27047.0,20018.0,7030.0,28141.0,20514.0,7627.0,28632.0,20536.0,8096.0,30334.0,20868.0,9466.0,27785.0,20137.0,7648.0,28662.0,20372.0,8290.0,29148.0,20598.0,8550.0,126.80654727456326,88.98929143035039,37.81725584421286,142.54643264771846,106.04282897939962,36.503603668318846,115.10349585099469,78.41440608015694,36.68908977083773,119.17038709703068,83.45028007585304,35.72010702117763,116.1131777882218,82.6808032691557,33.43237451906609,112.51695607681995,82.34902150546164,30.167934571358312,116.43173273305807,87.01985001143572,29.411882721622348,106.86057159381176,0.0,106.86057159381176,109.14841438989833,0.0,109.14841438989833,107.84686353506943,82.60151152044233,25.2453520146271,108.61376596257328,80.38711750060236,28.23066420367842,112.45289653822024,81.97500869141288,30.477887846807356,113.81461002436727,81.63232856455735,32.182281459809914,119.92140708206001,82.49884364041763,37.42256344164239,109.4971054301264,79.35732272976264,30.139782700363742,112.6177276067063,80.04494964775036,32.57277795895594,114.33368113031405,80.79611513387569,33.537565996438346,Kg per person
5762,"Höxter, Kreis",21058.0,20110.0,948.0,20376.0,19326.0,1050.0,19430.0,18453.0,977.0,21979.0,21227.0,753.0,20650.0,19481.0,1170.0,20913.0,19067.0,1846.0,21382.0,19720.0,1661.0,19181.0,18178.0,1003.0,18494.0,18494.0,0.0,21530.0,18970.0,2560.0,20674.0,18307.0,2367.0,21997.0,19301.0,2696.0,21808.0,19022.0,2786.0,22257.0,19373.0,2884.0,19507.0,18422.0,1085.0,19934.0,18353.0,1581.0,20384.0,18830.0,1554.0,150.70600948979813,143.92144794566624,6.784561544131855,145.28238657834882,137.79580894253874,7.486577635810084,138.127634768638,131.1821535967924,6.9454811718455645,155.25730229929715,149.94525482993677,5.319111362271748,145.57118184061187,137.3303725635332,8.247858728983822,145.21908200819385,132.40052774112908,12.818554267064787,149.7653568676893,138.12425579603558,11.634096799047418,134.33201669608093,127.3076168865731,7.024399809507802,128.6906178457856,128.6906178457856,0.0,148.59446066353325,130.9260064462251,17.66845421730818,140.5056408862308,124.41892075574283,16.08672013048797,148.15787701219102,129.99932646325857,18.158550548932443,145.5807743658211,126.9826435246996,18.598130841121495,147.12745493366475,128.06308956417698,19.06436536948776,127.80831700813094,120.69948305345713,7.108833954673813,129.82090524259198,119.52458482578965,10.296320416802343,132.11570494332065,122.04369721755926,10.072007725761397,Kg per person
5766,"Lippe, Kreis",65551.0,38589.0,26962.0,61521.0,35981.0,25541.0,62013.0,35775.0,26237.0,62720.0,37144.0,25576.0,63323.0,36891.0,26433.0,62344.0,36758.0,25586.0,57101.0,37690.0,19411.0,54207.0,35629.0,18577.0,54767.0,36520.0,18247.0,54103.0,36979.0,17124.0,52477.0,36370.0,16106.0,52941.0,36284.0,16657.0,52564.0,36030.0,16534.0,57403.0,36952.0,20451.0,55300.0,36182.0,19118.0,51604.0,35423.0,16181.0,53452.0,35954.0,17498.0,188.9241144767559,111.21710810732917,77.70700636942675,177.0317167078161,103.53827471698982,73.49631957273664,177.99828353774924,102.68634953256542,75.30906366697188,179.6779433292558,106.4087615915478,73.26918173770802,181.47609999627434,105.7251678689032,75.75379800706726,177.74483250178187,104.79828937990021,72.94654312188169,165.44924042453937,109.20617627713857,56.24306414740081,156.95159450335,103.1606316630667,53.78806742835303,158.0595446989287,105.39804211304028,52.66150258588844,155.5895539342419,106.34430835506961,49.245245579172284,149.43985328541567,103.57161163920514,45.865393925241634,149.97153030959726,102.78549717144419,47.186033138153064,147.9934004921476,101.4420938233787,46.5513066687689,160.5310110687898,103.33853493744093,57.1924761313489,153.9566582774672,100.73164213011427,53.225016147352946,143.00361915213185,98.16326643721352,44.84035271491833,147.44281115613458,99.17606136922215,48.26674978691242,Kg per person
