field_1,Unnamed: 0.1,Unnamed: 0,energy,land,bundesland,landkreis,gemeinde,gemeinde_id,landkreis_id,laengengrad,breitengrad,registrierungsdatum,inbetriebnahmedatum,datumEndgueltigeStilllegung,bruttoleistung,nettonennleistung,nameEinheit,betriebsstatus,energietraeger,wind_kraftwerk,wind_nordsee,wind_ostsee
"2487670","26834.0","26834.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.724411","54.415331",2020-12-10,2014-10-16,,"3780.0","3780.0",M55,"35.0","2497.0",,"1549.0",
"2487677","26841.0","26841.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.71634","54.419627",2020-12-10,2014-11-05,,"3780.0","3780.0",M56,"35.0","2497.0",,"1549.0",
"2487741","26905.0","26905.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.737502","54.380251",2020-12-11,2014-12-18,,"3780.0","3780.0",M57,"35.0","2497.0",,"1549.0",
"2487744","26908.0","26908.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748115","54.382593",2020-12-11,2015-01-30,,"3780.0","3780.0",M58,"35.0","2497.0",,"1549.0",
"2487748","26912.0","26912.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.739903","54.386585",2020-12-11,2014-12-03,,"3780.0","3780.0",M59,"35.0","2497.0",,"1549.0",
"2487750","26914.0","26914.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.74627","54.390459",2020-12-11,2014-12-28,,"3780.0","3780.0",M60,"35.0","2497.0",,"1549.0",
"2487754","26918.0","26918.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.745044","54.395811",2020-12-11,2014-12-18,,"3780.0","3780.0",M61,"35.0","2497.0",,"1549.0",
"2487758","26922.0","26922.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.74607","54.401718",2020-12-11,2015-01-30,,"3780.0","3780.0",M62,"35.0","2497.0",,"1549.0",
"2487762","26926.0","26926.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.744923","54.406907",2020-12-11,2015-01-21,,"3780.0","3780.0",M63,"35.0","2497.0",,"1549.0",
"2487766","26930.0","26930.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.742752","54.413716",2020-12-11,2015-01-25,,"3780.0","3780.0",M64,"35.0","2497.0",,"1549.0",
"2487767","26931.0","26931.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.748338","54.418671",2020-12-11,2014-12-02,,"3780.0","3780.0",M65,"35.0","2497.0",,"1549.0",
"2487769","26933.0","26933.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.741238","54.425004",2020-12-11,2014-11-17,,"3780.0","3780.0",M66,"35.0","2497.0",,"1549.0",
"2487773","26937.0","26937.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.738663","54.429998",2020-12-11,2014-09-30,,"3780.0","3780.0",M67,"35.0","2497.0",,"1549.0",
"2487835","26999.0","26999.0",wind,"84.0","1400.0",Elbe-Elster,Sallgast,12062425id,"12062","5.7","47.0",2020-12-13,1999-04-25,,"100.0","100.0",Steingräber GbR (WEA),"35.0","2497.0",,,
"2487922","27086.0","27086.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.3748","50.5733",2020-12-14,1995-09-15,,"600.0","600.0",GE78991500,"35.0","2497.0",,,
"2487923","27087.0","27087.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.373","50.5737",2020-12-14,1995-09-15,,"600.0","600.0",GE78991501,"35.0","2497.0",,,
"2487927","27091.0","27091.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.3737","50.5741",2020-12-14,1995-09-15,,"600.0","600.0",GE78991502,"35.0","2497.0",,,
"2487929","27093.0","27093.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.373","50.5744",2020-12-14,1995-09-15,,"600.0","600.0",GE78991503,"35.0","2497.0",,,
"2487945","27109.0","27109.0",wind,"84.0","1409.0",Kreis Borken,Borken,05554012id,"5554","4.0","48.59",2020-12-14,1993-05-24,,"80.0","80.0",Hofanlage,"35.0","2497.0",,,
"2488625","27789.0","27789.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.606343","54.021677",2020-12-23,2010-04-07,,"5000.0","5000.0",AV02,"35.0","2497.0",,"1547.0",
"2488628","27792.0","27792.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.618342","54.021681",2020-12-23,2010-03-28,,"5000.0","5000.0",AV03,"35.0","2497.0",,"1547.0",
"2488630","27794.0","27794.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.593843","54.014325",2020-12-23,2010-04-12,,"5000.0","5000.0",AV04,"35.0","2497.0",,"1547.0",
"2488632","27796.0","27796.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.606728","54.014328",2020-12-23,2010-03-01,,"5000.0","5000.0",AV05,"35.0","2497.0",,"1547.0",
"2488633","27797.0","27797.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.618852","54.014325",2020-12-23,2009-12-16,,"5000.0","5000.0",AV06,"35.0","2497.0",,"1547.0",
"2488634","27798.0","27798.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.593498","54.02166",2020-12-23,2010-04-08,,"5000.0","5000.0",AV01,"35.0","2497.0",,"1547.0",
"2488672","27836.0","27836.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.619319","54.007497",2020-12-23,2009-08-01,,"5000.0","5000.0",AV09,"35.0","2497.0",,"1547.0",
"2488677","27841.0","27841.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594488","54.000337",2020-12-23,2009-08-24,,"5000.0","5000.0",AV10,"35.0","2497.0",,"1547.0",
"2488679","27843.0","27843.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.607492","54.000338",2020-12-23,2009-08-18,,"5000.0","5000.0",AV11,"35.0","2497.0",,"1547.0",
"2488681","27845.0","27845.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.619837","54.000342",2020-12-23,2009-08-09,,"5000.0","5000.0",AV12,"35.0","2497.0",,"1547.0",
"2488686","27850.0","27850.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.594158","54.007505",2020-12-23,2009-08-21,,"5000.0","5000.0",AV07,"35.0","2497.0",,"1547.0",
"2488689","27853.0","27853.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.60711","54.007503",2020-12-23,2009-08-05,,"5000.0","5000.0",AV08,"35.0","2497.0",,"1547.0",
"2488850","28014.0","28014.0",wind,"84.0","1409.0",Hochsauerlandkreis,Marsberg,05958024id,"5958","5.704026","48.8044",2020-12-29,1995-08-25,,"500.0","500.0",Strickenwind,"35.0","2497.0",,,
"2488889","28053.0","28053.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.766418","54.386041",2020-12-30,2014-12-28,,"3780.0","3780.0",M69,"35.0","2497.0",,"1549.0",
"2488892","28056.0","28056.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.765833","54.390968",2020-12-30,2015-01-31,,"3780.0","3780.0",M70,"35.0","2497.0",,"1549.0",
"2488895","28059.0","28059.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.765279","54.395839",2020-12-30,2014-12-27,,"3780.0","3780.0",M71,"35.0","2497.0",,"1549.0",
"2488897","28061.0","28061.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.764711","54.400756",2020-12-30,2014-11-30,,"3780.0","3780.0",M72,"35.0","2497.0",,"1549.0",
"2488913","28077.0","28077.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.764137","54.405671",2020-12-30,2015-01-19,,"3780.0","3780.0",M73,"35.0","2497.0",,"1549.0",
"2488914","28078.0","28078.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.763595","54.41053",2020-12-30,2014-12-02,,"3780.0","3780.0",M74,"35.0","2497.0",,"1549.0",
"2488916","28080.0","28080.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.763062","54.415402",2020-12-30,2015-01-20,,"3780.0","3780.0",M75,"35.0","2497.0",,"1549.0",
"2488918","28082.0","28082.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.762476","54.420289",2020-12-30,2015-02-14,,"3780.0","3780.0",M76,"35.0","2497.0",,"1549.0",
"2488924","28088.0","28088.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.762081","54.4252",2020-12-30,2015-02-01,,"3780.0","3780.0",M77,"35.0","2497.0",,"1549.0",
"2488926","28090.0","28090.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.757854","54.429359",2020-12-30,2014-11-20,,"3780.0","3780.0",M78,"35.0","2497.0",,"1549.0",
"2488927","28091.0","28091.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.728951","54.424306",2020-12-30,2014-10-01,,"3780.0","3780.0",M79,"35.0","2497.0",,"1549.0",
"2488929","28093.0","28093.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","7.752528","54.433849",2020-12-30,2014-11-21,,"3780.0","3780.0",M80,"35.0","2497.0",,"1549.0",
"2489051","28215.0","28215.0",wind,"84.0","1405.0",Kassel,Kassel,06611000id,"6611","7.0","49.0",2021-01-04,1998-10-09,,"500.0","500.0",WA 2,"35.0","2497.0",,,
"2489054","28218.0","28218.0",wind,"84.0","1405.0",Kassel,Kassel,06611000id,"6611","6.0","46.0",2021-01-04,2004-02-11,,"1000.0","1000.0",WA 3,"35.0","2497.0",,,
"2489304","28468.0","28468.0",wind,"84.0","1409.0",Kreis Borken,Bocholt,05554008id,"5554","6.0","51.873525",2021-01-06,2010-11-05,,"2300.0","2300.0",E82,"35.0","2497.0",,,
"2489497","28661.0","28661.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.3749","50.5741",2021-01-09,1997-02-14,,"600.0","600.0",WEA 5,"35.0","2497.0",,,
"2489498","28662.0","28662.0",wind,"84.0","1413.0",Görlitz,Leutersdorf,14626280id,"14626","14.374","50.575",2021-01-09,1997-12-17,,"600.0","600.0",WEA 6,"35.0","2497.0",,,
"2489543","28707.0","28707.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.828835","54.334982",2021-01-11,2017-04-02,,"6000.0","6000.0",VM-02,"35.0","2497.0",VEJA MATE,"1551.0",
"2489597","28761.0","28761.0",wind,"84.0","1407.0",Kreis Rostock,Sanitz,13072091id,"13072","6.401864","54.1067",2021-01-11,2003-11-06,,"660.0","660.0",V17806,"35.0","2497.0",,,
"2489598","28762.0","28762.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909732","54.333138",2021-01-11,2017-01-22,,"6000.0","6000.0",VM-57,"35.0","2497.0",VEJA MATE,"1551.0",
"2489599","28763.0","28763.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909597","54.354942",2021-01-11,2017-01-27,,"6000.0","6000.0",VM-54,"35.0","2497.0",VEJA MATE,"1551.0",
"2489600","28764.0","28764.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.90964","54.347675",2021-01-11,2017-02-02,,"6000.0","6000.0",VM-55,"35.0","2497.0",VEJA MATE,"1551.0",
"2489601","28765.0","28765.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909685","54.340415",2021-01-11,2017-01-26,,"6000.0","6000.0",VM-56,"35.0","2497.0",VEJA MATE,"1551.0",
"2489602","28766.0","28766.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909654","54.32604",2021-01-11,2017-01-21,,"6000.0","6000.0",VM-58,"35.0","2497.0",VEJA MATE,"1551.0",
"2489603","28767.0","28767.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.910013","54.289533",2021-01-11,2017-05-19,,"6000.0","6000.0",VM-63,"35.0","2497.0",VEJA MATE,"1551.0",
"2489604","28768.0","28768.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.910127","54.281238",2021-01-11,2017-05-31,,"6000.0","6000.0",VM-64,"35.0","2497.0",VEJA MATE,"1551.0",
"2489605","28769.0","28769.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909969","54.296801",2021-01-11,2017-05-27,,"6000.0","6000.0",VM-62,"35.0","2497.0",VEJA MATE,"1551.0",
"2489606","28770.0","28770.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909913","54.304062",2021-01-11,2017-05-25,,"6000.0","6000.0",VM-61,"35.0","2497.0",VEJA MATE,"1551.0",
"2489607","28771.0","28771.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909873","54.311334",2021-01-11,2017-05-17,,"6000.0","6000.0",VM-60,"35.0","2497.0",VEJA MATE,"1551.0",
"2489608","28772.0","28772.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909827","54.318425",2021-01-11,2017-05-21,,"6000.0","6000.0",VM-59,"35.0","2497.0",VEJA MATE,"1551.0",
"2489609","28773.0","28773.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891105","54.326043",2021-01-11,2017-01-18,,"6000.0","6000.0",VM-43,"35.0","2497.0",VEJA MATE,"1551.0",
"2489610","28774.0","28774.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891144","54.310665",2021-01-11,2017-05-10,,"6000.0","6000.0",VM-45,"35.0","2497.0",VEJA MATE,"1551.0",
"2489611","28775.0","28775.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.886679","54.274979",2021-01-11,2017-05-06,,"6000.0","6000.0",VM-49,"35.0","2497.0",VEJA MATE,"1551.0",
"2489612","28776.0","28776.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.898497","54.274987",2021-01-11,2017-05-07,,"6000.0","6000.0",VM-50,"35.0","2497.0",VEJA MATE,"1551.0",
"2489613","28777.0","28777.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.909538","54.36221",2021-01-11,2017-02-03,,"6000.0","6000.0",VM-53,"35.0","2497.0",VEJA MATE,"1551.0",
"2489614","28778.0","28778.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.901753","54.372462",2021-01-11,2017-02-05,,"6000.0","6000.0",VM-52,"35.0","2497.0",VEJA MATE,"1551.0",
"2489615","28779.0","28779.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.914252","54.377674",2021-01-11,2017-02-17,,"6000.0","6000.0",VM-51,"35.0","2497.0",VEJA MATE,"1551.0",
"2489616","28780.0","28780.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891168","54.302974",2021-01-11,2017-05-16,,"6000.0","6000.0",VM-46,"35.0","2497.0",VEJA MATE,"1551.0",
"2489617","28781.0","28781.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891193","54.295288",2021-01-11,2017-05-05,,"6000.0","6000.0",VM-47,"35.0","2497.0",VEJA MATE,"1551.0",
"2489618","28782.0","28782.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.89121","54.287595",2021-01-11,2017-04-30,,"6000.0","6000.0",VM-48,"35.0","2497.0",VEJA MATE,"1551.0",
"2489619","28783.0","28783.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872566","54.302953",2021-01-11,2017-04-21,,"6000.0","6000.0",VM-34,"35.0","2497.0",VEJA MATE,"1551.0",
"2489620","28784.0","28784.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.827766","54.274909",2021-01-11,2017-04-14,,"6000.0","6000.0",VM-07,"35.0","2497.0",VEJA MATE,"1551.0",
"2489621","28785.0","28785.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.849379","54.281377",2021-01-11,2017-04-21,,"6000.0","6000.0",VM-24,"35.0","2497.0",VEJA MATE,"1551.0",
"2489622","28786.0","28786.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.851187","54.274939",2021-01-11,2017-04-25,,"6000.0","6000.0",VM-25,"35.0","2497.0",VEJA MATE,"1551.0",
"2489623","28787.0","28787.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872413","54.349699",2021-01-11,2017-02-16,,"6000.0","6000.0",VM-29,"35.0","2497.0",VEJA MATE,"1551.0",
"2489624","28788.0","28788.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872446","54.341409",2021-01-11,2017-02-09,,"6000.0","6000.0",VM-30,"35.0","2497.0",VEJA MATE,"1551.0",
"2489625","28789.0","28789.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.87676","54.362035",2021-01-11,2017-03-27,,"6000.0","6000.0",VM-27,"35.0","2497.0",VEJA MATE,"1551.0",
"2489626","28790.0","28790.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.863008","54.274952",2021-01-11,2017-04-08,,"6000.0","6000.0",VM-26,"35.0","2497.0",VEJA MATE,"1551.0",
"2489627","28791.0","28791.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872542","54.310645",2021-01-11,2017-04-04,,"6000.0","6000.0",VM-33,"35.0","2497.0",VEJA MATE,"1551.0",
"2489628","28792.0","28792.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872585","54.295266",2021-01-11,2017-04-20,,"6000.0","6000.0",VM-35,"35.0","2497.0",VEJA MATE,"1551.0",
"2489629","28793.0","28793.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872468","54.333716",2021-01-11,2017-02-19,,"6000.0","6000.0",VM-31,"35.0","2497.0",VEJA MATE,"1551.0",
"2489630","28794.0","28794.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.872489","54.326029",2021-01-11,2017-03-06,,"6000.0","6000.0",VM-32,"35.0","2497.0",VEJA MATE,"1551.0",
"2489631","28795.0","28795.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.864274","54.35682",2021-01-11,2017-03-19,,"6000.0","6000.0",VM-28,"35.0","2497.0",VEJA MATE,"1551.0",
"2489632","28796.0","28796.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891127","54.318356",2021-01-11,2017-05-19,,"6000.0","6000.0",VM-44,"35.0","2497.0",VEJA MATE,"1551.0",
"2489633","28797.0","28797.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891086","54.333738",2021-01-11,2017-01-23,,"6000.0","6000.0",VM-42,"35.0","2497.0",VEJA MATE,"1551.0",
"2489634","28798.0","28798.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891064","54.341427",2021-01-11,2017-01-24,,"6000.0","6000.0",VM-41,"35.0","2497.0",VEJA MATE,"1551.0",
"2489635","28799.0","28799.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891042","54.349118",2021-01-11,2017-02-19,,"6000.0","6000.0",VM-40,"35.0","2497.0",VEJA MATE,"1551.0",
"2489636","28800.0","28800.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.891028","54.356841",2021-01-11,2017-02-25,,"6000.0","6000.0",VM-39,"35.0","2497.0",VEJA MATE,"1551.0",
"2489637","28801.0","28801.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.873047","54.281406",2021-01-11,2017-04-10,,"6000.0","6000.0",VM-36,"35.0","2497.0",VEJA MATE,"1551.0",
"2489638","28802.0","28802.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.87485","54.27496",2021-01-11,2017-05-09,,"6000.0","6000.0",VM-37,"35.0","2497.0",VEJA MATE,"1551.0",
"2489639","28803.0","28803.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.889258","54.367249",2021-01-11,2017-03-05,,"6000.0","6000.0",VM-38,"35.0","2497.0",VEJA MATE,"1551.0",
"2489640","28804.0","28804.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.828601","54.321605",2021-01-11,2017-04-01,,"6000.0","6000.0",VM-03,"35.0","2497.0",VEJA MATE,"1551.0",
"2489641","28805.0","28805.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.827878","54.281465",2021-01-11,2017-04-16,,"6000.0","6000.0",VM-06,"35.0","2497.0",VEJA MATE,"1551.0",
"2489642","28806.0","28806.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.828116","54.294841",2021-01-11,2017-04-09,,"6000.0","6000.0",VM-05,"35.0","2497.0",VEJA MATE,"1551.0",
"2489643","28807.0","28807.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.828361","54.308221",2021-01-11,2017-03-30,,"6000.0","6000.0",VM-04,"35.0","2497.0",VEJA MATE,"1551.0",
"2489644","28808.0","28808.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840345","54.304944",2021-01-11,2017-03-21,,"6000.0","6000.0",VM-13,"35.0","2497.0",VEJA MATE,"1551.0",
"2489645","28809.0","28809.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840107","54.289214",2021-01-11,2017-04-07,,"6000.0","6000.0",VM-14,"35.0","2497.0",VEJA MATE,"1551.0",
"2489646","28810.0","28810.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.839355","54.274923",2021-01-11,2017-04-07,,"6000.0","6000.0",VM-15,"35.0","2497.0",VEJA MATE,"1551.0",
"2489647","28811.0","28811.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.851788","54.351605",2021-01-11,2017-03-12,,"6000.0","6000.0",VM-16,"35.0","2497.0",VEJA MATE,"1551.0",
"2489648","28812.0","28812.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856492","54.343876",2021-01-11,2017-03-10,,"6000.0","6000.0",VM-17,"35.0","2497.0",VEJA MATE,"1551.0",
"2489649","28813.0","28813.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.85652","54.335291",2021-01-11,2017-03-04,,"6000.0","6000.0",VM-18,"35.0","2497.0",VEJA MATE,"1551.0",
"2489650","28814.0","28814.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856557","54.326009",2021-01-11,2017-03-06,,"6000.0","6000.0",VM-19,"35.0","2497.0",VEJA MATE,"1551.0",
"2489651","28815.0","28815.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856578","54.31832",2021-01-11,2017-03-28,,"6000.0","6000.0",VM-20,"35.0","2497.0",VEJA MATE,"1551.0",
"2489652","28816.0","28816.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856606","54.31063",2021-01-11,2017-03-23,,"6000.0","6000.0",VM-21,"35.0","2497.0",VEJA MATE,"1551.0",
"2489653","28817.0","28817.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856635","54.302939",2021-01-11,2017-04-08,,"6000.0","6000.0",VM-22,"35.0","2497.0",VEJA MATE,"1551.0",
"2489654","28818.0","28818.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.856657","54.295244",2021-01-11,2017-04-05,,"6000.0","6000.0",VM-23,"35.0","2497.0",VEJA MATE,"1551.0",
"2489655","28819.0","28819.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840241","54.346578",2021-01-11,2017-03-31,,"6000.0","6000.0",VM-08,"35.0","2497.0",VEJA MATE,"1551.0",
"2489656","28820.0","28820.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840221","54.338351",2021-01-11,2017-03-08,,"6000.0","6000.0",VM-09,"35.0","2497.0",VEJA MATE,"1551.0",
"2489657","28821.0","28821.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840246","54.329986",2021-01-11,2017-03-07,,"6000.0","6000.0",VM-10,"35.0","2497.0",VEJA MATE,"1551.0",
"2489658","28822.0","28822.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840278","54.321642",2021-01-11,2017-03-31,,"6000.0","6000.0",VM-11,"35.0","2497.0",VEJA MATE,"1551.0",
"2489659","28823.0","28823.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.840315","54.31329",2021-01-11,2017-03-31,,"6000.0","6000.0",VM-12,"35.0","2497.0",VEJA MATE,"1551.0",
"2489692","28856.0","28856.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.910106","54.275",2021-01-12,2017-05-16,,"6000.0","6000.0",VM-65,"35.0","2497.0",VEJA MATE,"1551.0",
"2489697","28861.0","28861.0",wind,"84.0","1407.0",Nordwestmecklenburg,Grevesmühlen,13074026id,"13074","6.333238","53.842908",2021-01-12,2014-04-24,,"2300.0","2300.0",JeKa Wind Bernstorf,"35.0","2497.0",,,
"2489733","28897.0","28897.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.92675","54.382881",2021-01-12,2017-02-06,,"6000.0","6000.0",VM-66,"35.0","2497.0",VEJA MATE,"1551.0",
"2489735","28899.0","28899.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","5.92465","54.303506",2021-01-12,2017-05-31,,"6000.0","6000.0",VM-67,"35.0","2497.0",VEJA MATE,"1551.0",
"2489736","28900.0","28900.0",wind,"84.0","1409.0",Kleve,Kalkar,05154024id,"5154","6.143746","51.414547",2021-01-12,2013-06-21,,"800.0","800.0",WEA 19,"35.0","2497.0",,,
"2489740","28904.0","28904.0",wind,"84.0","1409.0",Kleve,Goch,05154016id,"5154","6.123783","51.413294",2021-01-12,2015-11-24,,"2300.0","2300.0",WEA 22,"35.0","2497.0",,,
"2489742","28906.0","28906.0",wind,"84.0","1409.0",Kleve,Bedburg-Hau,05154004id,"5154","6.134469","51.423561",2021-01-12,2016-05-03,,"2300.0","2300.0",WEA 23,"35.0","2497.0",,,
"2489744","28908.0","28908.0",wind,"84.0","1409.0",Kleve,Kalkar,05154024id,"5154","6.141","51.4241",2021-01-12,2016-06-15,,"2300.0","2300.0",WEA 26,"35.0","2497.0",,,
"2489745","28909.0","28909.0",wind,"84.0","1409.0",Kleve,Kalkar,05154024id,"5154","6.135472","51.42319",2021-01-12,2016-05-12,,"2300.0","2300.0",WEA 27,"35.0","2497.0",,,
"2489746","28910.0","28910.0",wind,"84.0","1409.0",Kleve,Bedburg-Hau,05154004id,"5154","6.115082","51.422964",2021-01-12,2016-06-30,,"2300.0","2300.0",WEA 28,"35.0","2497.0",,,
"2490105","29269.0","29269.0",wind,"84.0","1416.0",offshoreNordsee,,Noneid,"0","6.318167","54.540883",2021-01-18,2015-07-18,,"5000.0","5000.0",GT01,"35.0","2497.0",OWP_GLOBAL_TECH_,"1553.0",
